Tên quán,Link,Nội dung Review
Hệ Thống WMC Group,https://www.foody.vn/thuong-hieu/wmc-group?c=ho-chi-minh,"Hồi tết được bạn cho vui đi ăn cùng . Cũng được mở mang tầm mắt . Winsor nằm gần chợ An Đông nên khu này cũng khá tấp nập lắm . Nhà hàng sang trọng , không gian ăn buffet nằm riêng một góc . Khu buffet được chia nhiều khu , có từ trong nhà đến hành lang , khu quầy ăn ngồi riêng . Mình sẽ bắt đầu từ phần hải sản trước . Tôm khá tươi ngon , mà hơi nhỏ . Có hai loại là nướng hoặc hấp . Cua cũng bình thường thôi . Mình thấy cá thì ít ai đụng vô lắm . Còn khu hải sẵn chín sẵn thì hầu như chẳng thấy ai dùng luôn . Nhưng mà nhìn khu đó đẹp lắm .  Nhân viên thì khá chuyên nghiệp , niềm nở , nhất là mấy cô lớn tuổi . Nói chuyện vui vẻ lắm"
Hệ Thống WMC Group,https://www.foody.vn/thuong-hieu/wmc-group?c=ho-chi-minh,"Mình đi trưa chủ nhật giá là 540k đã bao gồm VAT. Thức ăn chế biến ngon, số lượng món không phong phú lắm và đa số là mấy món bình thường thôi, ko phải cao cấp. Tuy có tôm cua nhưng vì là luộc sẵn nên ăn rất nguội ko ngon. Được cái ko gian sang trọng, rộng rãi, nhân viên thân thiện, nếu ko phải vì mời khách thì mình cũng ko chọn nhà hàng này. Nói chung chưa tương xứng với giá tiền và tiêu chuẩn 5 sao."
Hệ Thống WMC Group,https://www.foody.vn/thuong-hieu/wmc-group?c=ho-chi-minh,"Món ăn: - Đa số món gì cũng có và đều rất ngon và chất lượng nhé 😍😍😍 - Tôm cua: đa số mng tới đây sẽ bảo ăn cua cho đáng tiền nhưng cá nhân mình thấy cua nhỏ, ko chắc thịt, thịt cua nhạt nhách cũng ko ngọt lắm > cua ăn 1 2 con cũng ko muốn ăn thêm 😅 Tôm hơi nhỏ nhưng ngọt thịt cũng đáng lắm - Trong các món hải sản chế biên rồi thì món hải sản đút lò là ngon nhất 😘 - Sushi cá khá tươi và đa dạng - Bò nướng rất ngon ướp đậm đà vừa miệng - Ốc nghêu tươi nước luộc bạn có thể chọn tại quầy. Cól thể chọn hình thức chế biến vì có sẵn đầu bếp đứng đó. Rất nhiều loại ốc nhé <3 - Tráng miệng rất đa dạng mà m no quá ùi k có dịp ăn huhu - Nước uống có 7up/sprite, pepsi/coca, nước lọc, trà, cafe. Ăn buffet thì nên kêu cái j có ga cho dễ tiêu nha :D bia và nc ngọt là chuẩn nhất - Kem decor kiểu này mình thấy rất ít chỗ làm, mình từng thấy kiểu này bên thái, rất bắt mắt, kem cũng rất chất lượng. Vị mình thấy must-try nè: mè đen (black sesame), hạt dẻ (pistachio) và rải socola vụn lên <3  Ko gian: - sang trọng ấm cúng rất thích hợp đi với gia đình người yêu bạn bè  Phục vụ: - Rất nhiệt tình và vui vẻ. Ở từng quầy đầu bếp luôn tươi cười phục vụ  Giá cả: - Tiền nào của nấy, m đi trưa cn hình như gần 500k/ người nhưng rất đáng đồng tiền nha <3"
Hệ Thống WMC Group,https://www.foody.vn/thuong-hieu/wmc-group?c=ho-chi-minh,"Mình đi trong tháng 3 , có chương trình khuyến mãi ngày sinh nhật là: mẹ mình 49t nên 3 người đi cùng sẽ được giảm 49%, mẹ mình dc free vé, đc tặng kèm chai rượu và 1 cái bánh kem , tính ra 4 người đi mà có cỡ 1trieu 2 à   👌🏼Rất nhiều đồ ăn  👌🏼quầy shushi đã lắm, nào là cá hồi, shush, cá sống các kiểu 👌🏼hôm nay là chuyên cá hồi nên ăn món gì cũng có cá hồi 👌🏼quầy hải sản tha hồ lựa chọn, toàn đồ tươi, cua gạch không ăn đã lun, còn sống nữa, ăn k bị tanh, tôm bự lắm, một đóng cá và mực, bạn có thể lựa chọn nhiều hình thức chế biến, rồi ngta làm đem lại tận bàn 👌🏼có cả bánh bèo, bánh khọt, mấy món ng việt, nhưng do ăn ở ngoài nhiều rồi nên vô đây k ăn 👌🏼quầy bò ngon, nhưng ít bò quá, ăn k đã 👇🏻mì ý chỉ có 1 loại thôi, k có mì ý sốt kem, súp thì chỉ có 2 loại súp, có cả pizzaaa 👌🏼hàu phô mai và hàu tỏi cực kì ngon lun 👌🏼rất nhiều loại gỏi 👌🏼quầy kem ngon lắm, rất nhiều loại kem trà xanh, socola, bạc hà 👌🏼quầy bánh cũng rất nhiều, bánh ngọt, bánh flan, có cả kẹo bông gòn 👌🏼có vịt quay, gà các kiểu 👇🏻không có ốc chế biến sẵn như là ốc len xào dừa này nọ 👌🏼nước ngọt rất nhiều loại, nước trà và cả beer đức    👌🏼nhân viên thì rất lịch sự, dễ thương, thấy khách ăn xong là dọn ngay, k cần phải kêu luôn, phục vụ nhanh gọn 👌🏼mỗi quầy có một đầu bếp đứng 👌🏼không gian cực sang trọng, thoải mái, rất đẹp Nói chung rất nhiều đồ ăn, ăn k thể nào hết, mỗi thứ nên ăn 1 ít để thưởng thức đc hết các món ở trõng"
Hệ Thống WMC Group,https://www.foody.vn/thuong-hieu/wmc-group?c=ho-chi-minh,Đây là nhà hàng buffet nhiều món ăn và rộng nhất mình từng ăn tại Sài Gòn ... nhân viên phục vụ nhiệt tình và năng nổ .. không gian thoáng mát và khá sang trọng cho chuẩn nhà hàng 5 sao trong khuôn viên Windsor Plaza . Đặc biệt ở đây là giá buffet rất rẻ so với đẳng cấp của nhà hàng ... mình khuyên các bạn hãy đến đây để thưởng thức ...
Hệ Thống WMC Group,https://www.foody.vn/thuong-hieu/wmc-group?c=ho-chi-minh,"Mình rất thích địa điểm này, vì không gian vô cùng rộng, sang trọng, thoáng mát và đồ ăn, buffet ở đây rất ngon, hấp dẫn, mang hương vị đầy đủ từ châu Âu và châu Á  Quầy hải sản tươi sống phong phú, các loại thịt và rau củ tươi sẵn sàng cho món nướng hoặc lẩu tùy thích, khu vực ốc sò các loại tự chọn kiểu hấp.  Món ăn Ý thì : mì, nui và các loại sốt đa dạng, đặc biệt Café Central An Đông cũng là nhà hàng buffet duy nhất trong thành phố có lò nướng pizza tại chỗ, sẵn sàng phục vụ bạn với 5 hương vị pizza khác nhau.  Trọn vẹn thêm bữa ăn với đa dạng lựa chọn tráng miệng, từ các loại bánh đến các loại chè đặc sắc, hay trái cây tươi thanh mát. Với những ai đam mê món kem lạnh thì ngay tại đây cũng đã có sẵn hàng chục vị kem giúp bạn thăng hoa khẩu vị. Chắc chắn sẽ quay lại."
Hệ Thống WMC Group,https://www.foody.vn/thuong-hieu/wmc-group?c=ho-chi-minh,"Với đa dạng các món ăn được chế biến từ các loại hải sản tươi ngon như hàu, cá hồi, tôm càng, cua xanh. Và được chế biến khá ngon, từ món Á đến món Âu món nào cũng có hương vị riêng. Đặc biệt là món shasimi ăn ghiền luôn. Không gian mát mẻ, sạch sẽ sáng và sang trọng. Các món ăn được bố trí khá xa nhau (do sảnh khá rộng) nên phải di chuyển nhiều để lấy thức ăn và đặc biệt là mùi không lan tỏa lẫn lộn. Mình cũng thích quầy bánh ngọt, kem, trái cây hấp dẫn ăn vào mát lạnh, ăn phủ phê luôn."
Hệ Thống WMC Group,https://www.foody.vn/thuong-hieu/wmc-group?c=ho-chi-minh,"Đợt bạn mình có mua voucher trên Hotdeal nên rủ mình đến đây ăn. Đầu tiên là gửi xe, mình thì gửi xe ngay bên dưới sảnh luôn, cũng chẳng biết là hầm có gửi được hay không tại mình thấy xe máy chạy qua đây nhiều nên mình qua bên đó gửi luôn. Giá là 5k/ chiếc. Sau đó bên hông nhà hàng có một cái thang máy đi lên, vào cửa trước nhưng đi ra cửa sau ^^. Không gian đầu tiên ập vào mắt là một không gian khá rộng lớn, sang trọng. Vì đây là tiệc buffet hải sản nên hầu như hải sản được trưng bày khá là nhiều. Một vé trên Hotdeal hình như cũng trên 600k rồi đó, nhưng không vì vậy mà khách ở đây vắng nhé, ngược lại khách khá là đông luôn đó, mình còn phải đặt bàn trước khi đến nữa. Windsor bắt đầu nhận khách từ 18h nhé.   Về món ăn thì phải nói là nhiều vô số kể luôn, hải sản rất nhiều, có một khu đồ sống cho bạn thoải mái lựa chọn, xong xuôi có thể mang đến quầy chế biến theo sở thích. Ngoài ra còn có quầy đồ nướng, cơm cuộn, sushi, thịt tiềm, gỏi, cơm,…và đặc biệt là quầy tráng miệng siêu hấp dẫn.   Về nước thì bạn được refill nước thoải mái, có pepsi, nước lọc, trà,…còn bia thì bạn có thể nhờ nhân viên phục vụ tận bàn cho bạn. Rựu thì order riêng nữa.   Nhà hàng có nhà vệ sinh sạch sẽ."
Hệ Thống WMC Group,https://www.foody.vn/thuong-hieu/wmc-group?c=ho-chi-minh,"Rất nhiều món cả buffet trưa lẫn buffet tối. Đặc biệt là món shasimi, quầy sống đa dạng món, tiếp liên tục. Quầy bánh, kem đa dạng. Giá ổn với chất lượng món ăn và thái độ phục vụ."
Hệ Thống WMC Group,https://www.foody.vn/thuong-hieu/wmc-group?c=ho-chi-minh,"Vào winsor ăn nhiêu đây thôi đủ tiền vé rồi. Đồ ăn quá trời, không biết ăn cái gì luôn. Quầy bánh tráng miệng là không đụng tới nổi. Mình và đám bạn chủ yếu ăn quầy đồ nướng và vài món tây... đồ việt cũng bao la luôn."
Hệ Thống WMC Group,https://www.foody.vn/thuong-hieu/wmc-group?c=ho-chi-minh,Gia đình mình đi đông thì đc giảm giá Buffet đa dạng. Lịch sự. Sang trọng  Nhân viên phục vụ cũng chu đáo Hải sản thì tươi ngon Chia khu ra rõ ràng. Không để mùi lan tỏa
Hệ Thống WMC Group,https://www.foody.vn/thuong-hieu/wmc-group?c=ho-chi-minh,"- Buffet có giá khá cao, đi 1-2 người thì không vấn đề. Gia đình đông thì giá hơi mệt :)) - Món ăn nhiều, ngon, tươi. Có nhiều thể loại - Nhân viên phục vụ nhiệt tình - Có thể VIP được giảm giá ít ít nữa nha"
Hệ Thống WMC Group,https://www.foody.vn/thuong-hieu/wmc-group?c=ho-chi-minh,"Buffet tầm trung, không bình dân mà cũng không cao cấp. Thức ăn cũng khá đa dạng, chủ yếu là món Hoa, châu Á, lẩu đậm đà. Không gian ấm cúng, không quá lộng lẫy như các nhà hàng 5 sao. Nói chung nên thử một lần cho biết. Chứ theo mình chất lượng nó lửng lửng nên cũng hơi khó chọn :)) muốn bình dân thì Hoàng Yến, còn muốn cao cấp hẳn thì Legend."
Hệ Thống WMC Group,https://www.foody.vn/thuong-hieu/wmc-group?c=ho-chi-minh,"Mình rất hài lòng khi ăn ở đây, đồ ăn nhiều, không gian mát mẻ, sang. So với buffet ở khách sạn 5* thì giá ở đây khá mềm. Chỉ có điều cua ăn lúc mới vào thì không được tươi nhưng lúc cuối kêu thêm cua thì thấy cua tươi hơn."
Hệ Thống WMC Group,https://www.foody.vn/thuong-hieu/wmc-group?c=ho-chi-minh,"Hôm ấy là ngày trong tuần, bọn mình đi 2 người, dùng buffet trưa, chi phí gần 700 k (giá được giảm 20% do book trước, bonus thêm rượu vang) -Các món ăn bình thường, sashimi và kem tươi ngon -Các món á âu đa dạng, nhưng mình kg thích cho lắm :( -Có người nước ngoài nhiều, đa phần là người Hàn + Trung Quốc  -phần lớn khách ăn trưa là khách ở khách sạn, ít khách du ngoài vào ăn -Các món ăn được bố trí khá xa nhau (do sảnh khá rộng) nên phải di chuyển nhiều để lấy thức ăn."
Hệ Thống WMC Group,https://www.foody.vn/thuong-hieu/wmc-group?c=ho-chi-minh,"Bữa vô đây ăn buffet, t7, cn tầm 630k. Không gian thì sang trọng, so với những cái lầu phía dưới an đông thì một trời một vực nên hơi hụt hẫng. nhân viên thân thiện chuyên nghiệp. buffet đa dạng từ món âu, á, hoa việt ấn tất cả đều có. mình đến sớm nên tranh thủ được phần hải sản tươi sống, như hàu, tôm xú, tôm càng sau đó mang ra bếp chế biến, còn đồ nhật thì có sushi, sashimi, đồ âu thì thì có thịt bò úc, bò mỹ, hoa thì có cá.  một lúc sau khách đông là đúng chờ đợi luôn, mình order quầy bbq mà bếp nói 30p sau quay lại, 30p sau mình no luôn nên bỏ phần đó chưa kịp ăn nên không biết có ngon ko. được tặng một ly bia cho một người, nên cũng thích, tiếc là no quá ko uống được nhiều.  nhưng chung quy lại bỏ số tiền đó ra để ăn buffet nhà hàng này thì mình cảm thấy không đáng cho lắm."
Hệ Thống WMC Group,https://www.foody.vn/thuong-hieu/wmc-group?c=ho-chi-minh,"Đc mấy voucher ăn buffet ở đây nên rủ cả nhà đi ăn. Đặt chỗ trước tầm 1 ngày là ok. Giá cũng cao nên ko quá tải khách đâu. Không gian quán khá sang, món ăn đa dạng, phân bố trải dài chứ ko tập trung thành 1 khu nên lần đầu đi hơi bối rối Quầy hải sản sống có tôm càng, tôm sú, cua, nghêu, sò lụa. Chọn xong qua khu chế biến thì có rang me rang muối, ai mún nướng mang ra khu ngoài. Mà đi sớm mới nên nướng. Đi trễ đợi móc mỏ lun Quầy ốc ít loại, chế biến ko đặc biệt. Quầy sushi sashimi ngon, tươi rói. Nhưng sushi thì nhìu loại, sashimi có cá hồi thôi. Ngoài hành lang khu nướng còn thêm bánh xèo bánh khọt bánh cuốn, bánh roti rồi mì hoa, cúi dãy là tepura Quầy tráng miệng đa dạng, thấy bánh kem ngon, ko bị ngọt. Có tủ kem lạnh và kẹo bông gòn lun nha Nói chung món rất nhìu, ăn ko hết lun. Tuy nhin khẩu vị lại nhạt nhạt chứ ko đậm đà nên thấy ko ấn tượng"
Hệ Thống WMC Group,https://www.foody.vn/thuong-hieu/wmc-group?c=ho-chi-minh,"Mình ăn ở đây lâu lắm r từ năm còn học lớp 7,8 giờ thì vừa mới thi xong ĐH! Từ trước đã rất ngon r mình rất thích không gian và cách phục vụ, các món ăn tại nơi này! Đúng chất buffet, món nào hầu như cũng có, từ món ăn chính, món phụ và món tráng miệng, hải sản, sushi, món châu á ,châu âu gì cũng có! Cực kì thích ăn ở đây từ trước r! Mà sau bao năm quay lại thì có vẻ hơi thất vọng, giá cả cao hơi trước thì k nói nhưng món ăn k đc như trc! K còn phong phú như trc nữa ! À lúc trc k đông khách lắm giờ thì rất nhiều khách tới đây đủ mọi quốc gia! Giá cỡ hơn 600k 1 suất, buổi tối đắt hơn buổi trưa! Phục vụ thì vẫn tốt như thường! Vẫn có nhiều món nhưng k đc như trc! Món tráng miệng rất phong phú nhưng giờ k có tháo chocolate như trc nữa nhúng tráo cây vào ăn ngon tuyệt luôn!"
Hệ Thống WMC Group,https://www.foody.vn/thuong-hieu/wmc-group?c=ho-chi-minh,"Mấy món mặn ở đây không hợp khẩu vị với mình lắm nhưng món ngọt thì ngon. Buffet trưa có quầy món ngọt khá ngon, nhưng buffet sáng thì không có. Buffet trưa còn có thêm quầy đồ sống nữa. Muốn ăn gì thì để vào đĩa và đưa cho nhân viên để xào chín (không có nướng) (xào với một loại nước sốt giống mấy món xào trong quán ăn trung quốc á) Tóm lại, nếu so sánh với giá tiền thì buffet sáng làm mình thấy được hơn.  Không gian ở đây khá là rộng và sang trọng. Nhân viên phục vụ nhiệt tình, chu đáo."
Hệ Thống WMC Group,https://www.foody.vn/thuong-hieu/wmc-group?c=ho-chi-minh,"Đi ăn đám cưới. Sảnh lớn, bàn kí tên đẹp. Đồ ăn ngon đấy, mình thích nhất món khai vị salad tôm trộn với lê, món súp bình thường, cá ăn vừa miệng, mì xào không ngon cho lắm. Người dẫn chương trình biết nhiều thứ tiếng. Ai người Hoa thì nên tổ chức ở đây vì mình thấy phù hợp. Phục vụ chưa tốt lắm."
Hệ Thống WMC Group,https://www.foody.vn/thuong-hieu/wmc-group?c=ho-chi-minh,"Hôm qua mình đc mời đi ăn trưa ở đây. Mình hk biết giá bao nhiêu nên tập trung về chất lượng món ăn thui ^^ Mình ấn tượng nhất là quầy salad, đồ nguội, thịt xào các loại, và món ý (chắc 1 phần do mình thích đồ âu :3). Các món Hoa ăn cũng ổn lắm ^^. Điều mình ấn tượng nhất là kem, kem rất chất lượng, đậm và thơm ^^ Tiếc là ko thấy quầy sushi, lúc biết thì dẹp mất r :((. Nhìn chung là các món đc đầu tư khá kĩ càng, đây là chỗ thứ 2 mình thấy buffet đc đầu tư rất tốt tới từng món ăn. Không gian thì khỏi chê rùi, rộng rãi, thoải mái, sang trọng cực kì <3."
Hệ Thống WMC Group,https://www.foody.vn/thuong-hieu/wmc-group?c=ho-chi-minh,"Mình vào mới 2 lần thôi ăn là ghiền lun, buffet giá cao tý nhưng món phong phú và rất ngon. Không gian sang trọng, nv có chút thân thiện. Các món âu làm rất thu hút từ trang trí đến hương vị. Mình cũng thích quầy bánh ngọt và kem ở đây nữa, nhiều vị trái cây hấp dẫn ăn vào mát lạnh thật đã. Nhưng do còn hạn chế kinh tế nên mình đi ăn trưa thôi ^^ Bữa đi do nhỏ e cầm đt, nó ôm quầy kem + quầy bánh chụp riết mấy nơi khác ko chụp đc tiếc ghê >.<"
Hệ Thống WMC Group,https://www.foody.vn/thuong-hieu/wmc-group?c=ho-chi-minh,Mình ăn ở đây từ nhỏ và thấy trong các buffet đc ăn trong tp thì pử đây là tốt nhất mà giá thì hơi cao:)))
Hệ Thống WMC Group,https://www.foody.vn/thuong-hieu/wmc-group?c=ho-chi-minh,"Không gian nhà hàng cực kì sang trọng luôn làm ng thưởng thức cực kì thoải mái nên đã quên chụp hình check in rồi chỉ lo ăn thôi ))) Mình đi hôm CN nên là cũng hơi đông đông í  Giá vé thì hình như là trên 600k 1 người nhưng mà tiền nào của đó !   Đồ ăn cực kì ngon và đa dạng Hải sản tươi , ko tanh tí nào  Mấy món khác thì cũng lành cành đào luôn , quá trời món mà món nào cũng ngon hết Điểm mình thích ở đây là nó có cả đồ ăn ngọt như kem,bánh ngọt ( bánh ngọt ở đây trang trí bắt mắt lắm ) rất thíchhhh ^^   Nhân viên thì cũng niềm nở , thân thiện   Với giá đó mà ăn được biết bao nhiêu là món ở một nơi có view sang trọng thì không phải là không nên bỏ tiền ra thử một lần đâu ^^  Nên đến đây ăn để có trải nghiệm sang choảng 1 lần sẽ không phí đâu mọi ng <3  Đây có thể nói là chỗ buffet mình rất vừa ý nhất dù giá vé có khá cao thật nhưng thật sự rất đáng ! !"
Hệ Thống WMC Group,https://www.foody.vn/thuong-hieu/wmc-group?c=ho-chi-minh,"Đi 2 lần thì lần nào cũng cảm thấy hài lòng với chất lượng ở đây. Tối t7 khá đông, hải sản cua ghẹ tôm mực... Rất tươi. Vé t7 cn tầm 630 chưa thuế. Lo ăn quên chụp cảnh gì cả 😂😂"
Hệ Thống WMC Group,https://www.foody.vn/thuong-hieu/wmc-group?c=ho-chi-minh,"Nhà hàng đẳng cấp 5 sao nhưng chất lượng chẳng có sao nào hết...được bạn mời đi ăn ở đây buổi trưa nhưng mình thấy đồ ăn quá bình thường, không gì là đặc biệt, không có món gì lạ lạ để thấy thu hút hết, ở quầy bánh thì chỉ có lèo tèo mấy cái bánh và rau câu nước dừa chắc do để lâu ngày nên bị hõng, ăn vào muốn nôn luôn, mình có úp hình đầy đủ hết các bạn có thể xem, thấy quá tệ cho 1 nhà hàng đẳng cấp 5 sao như vậy, so với giá tiền như vậy mình có thể đi ăn buffet trưa khác rất ngon và sang trọng hơn ở đây nhiều nữa ah"
Hệ Thống WMC Group,https://www.foody.vn/thuong-hieu/wmc-group?c=ho-chi-minh,"Món ăn ở đây khá ngon, từ món Á đến món Âu món nào cũng có hương vị riêng. Mình rất thích mỳ ý sốt kem ở đây, ăn ko quá béo và rất thơm mùi phô mai, chưa kiếm được chỗ nào mỳ ý sốt kem ngon như ở đây. Các món tráng miệng cũng ngon. Mình ko biết về các đợt khuyến mãi ở đây, đi ngày thường thì thấy giá hơi cao. Không gian cũng đẹp, thoáng. Không gian nhà hàng rất đẹp, tuy nhiên đường đi vào hơi lằng nhằng, hôm đó mình đi theo bạn bè nên không nhớ rõ nữa. Phần ăn rất nhiều và đa dạng, thức ăn được mang lên liên tục, không sợ bị thiếu. Giá hơi cao, nên đặt chỗ trước để có chỗ ngồi tốt, ko thì đông lắm nghen. Nhân viên dễ thương và lanh lẹ nữa."
Hệ Thống WMC Group,https://www.foody.vn/thuong-hieu/wmc-group?c=ho-chi-minh,"Không gian đẹp, nhân viên phục vụ chuyên nghiệp, lịch sự, đầu bếp làm nhanh ngon, nhiều món để chọn lựa, nhìn món nào cũng hấp dẫn, nhìn là muốn ăn liền, lần đầu tiên đi mà thích ghê, đúng là ks 5 sao 👍👍👍"
Hệ Thống WMC Group,https://www.foody.vn/thuong-hieu/wmc-group?c=ho-chi-minh,"Hôm nay đi ăn buffet ở windsor, đang có chương trình khuyến mãi đi 4 miễn phí 1, nên giá cả rất phải chăng...lời khuyên cho các bạn là vào chọn đồ hải sản đem nướng, đút lò, rang me gì trước hết rồi hãy chọn mấy món thịt nếu ko thì khi khách đông se phải đợi lâu nhé. Còn lại thì ko phải lo vì đồ ăn hết đều được thêm lên rất nhanh"
Hệ Thống WMC Group,https://www.foody.vn/thuong-hieu/wmc-group?c=ho-chi-minh,"Thích ăn buffet ở đây cực kì, nhà mình lúc nào cũng đi 9,10 người mà giá cả cũng tạm ổn, phù hợp với lượng thức ăn phong phú thế này. Hôm trước có đặt phòng riêng cho cả nhà hội tụ ăn uống có karaoke sân khấu này nọ, nhân viên phục vụ tốt, nhiệt tình."
Hệ Thống WMC Group,https://www.foody.vn/thuong-hieu/wmc-group?c=ho-chi-minh,"Đẳng cấp 5 sao, đủ loại món ăn từ á tới âu. Còn có BBQ ngoài trời thoáng mát nữa. Hải sản thì tươi đủ loại nhiều vô kể. Không gian sáng, sang trọng đậm chất âu. Nhân viên thì nhiệt tình vui vẻ. Nếu có thẻ VIP thì sẽ được giảm tới 30% ah"
Hệ Thống WMC Group,https://www.foody.vn/thuong-hieu/wmc-group?c=ho-chi-minh,"Mình đi ăn ở đây cũng 2 lần. 1 lần ăn ok còn 1 lần ăn không ok. nên đến cũng phải tuỳ ngày. Vị trí: dễ tìm, ngay gần an đông plaza.  Không gian: hiện đại, sang trọng. Bước vào sẽ có người ra đón ngay lập tức. Không gian cũng rộng, món ăn nhiều. Có cả ngồi trong máy lạnh và ngoài trời vì có bbq.   Phục vụ: vì là buffet cũng khá cao cấp nên phục vụ rất chuyên nghiệp. Không để khách phải đợi lâu.  Món ăn: khá phong phú. Có đủ các món âu á. Shashimi khá tươi. Sushi ăn cũng ok. Món âu cũng có pizza đủ loại. Hải sản thì đủ cả tôm cua. Mình thích nhất ở đây là các món tráng miệng. Plan ăn thì béo. Kem thì nhiều vị. đặc biệt bánh quế sẽ làm tại chổ ăn khá ngon.  Nước: thì free đa số nước ngọt và juice.   Giá: cũng ok cho 1 buffet tầm cỡ như vậy."
Hệ Thống WMC Group,https://www.foody.vn/thuong-hieu/wmc-group?c=ho-chi-minh,"Buffer ở đây không gian rất rộng và thoải mái, buổi trưa có khá nhiều món cho mình lựa chọn. Các món nước, xào được tự chọn nguyên liệu như thịt, tim... Rau các loại và đem lại khu vực cho nhân viên bếp chế biến. Có nhiều món đa dạng nhưng hải sản và món nhật như susi,sasumi thì không phải chuyên nên chất lượng vậy tạm chất nhận. Về tráng miệng khá phong phú: kem có nhiều loại kèm theo có nhiều hạt, kẹo ... Rắc ăn kèm theo tự chọn; bên cạnh đó có khá nhiều món bánh ngọt, chè và cả trái cây."
Hệ Thống WMC Group,https://www.foody.vn/thuong-hieu/wmc-group?c=ho-chi-minh,"Lâu rồi mới ghé lại, nhà hàng đang bảo trì nên buffet dời lên tận tầng thượng chứ không phải tầng 5 như trước. - Vị trí: chính là tầng tượng của khách sạn Windsor - Giá cả: Mình ăn tối t6 là 488k (chưa tính thêm 15% thuế VAT và phí phục vụ), nếu ăn tối t7, cn sẽ mắc hơn khoảng 100k nhưng hình như được free bia. So với 5* là rẻ, nhưng thực tế chất lượng món ăn ở đây chưa đạt 5 sao. - Chất lượng: các món chế biến ngon. Riêng phần mình quan tâm nhất là hải sản thì không đa dạng. Chỉ có hàu, ghẹ (nửa con), cá hồi, tôm nhỏ và vài loại ốc. Chỉ được ăn với lẩu hoặc hấp chứ không có nướng nên không thể ăn nhiều được. Ngoài ra, ghẹ không tươi nữa. Món tráng miệng và nước uống hơi đơn điệu. - Phục vụ hơi chậm và không linh động khi bàn ăn lung tung - Không gian: vì chỉ làm tạm bợ phía trên nên không gian ghép nhiều gian nhỏ lại. Việc di chuyển lấy đồ ăn hơi bất tiện. Nên ngồi bên ngoài cho thoáng mát."
Hệ Thống WMC Group,https://www.foody.vn/thuong-hieu/wmc-group?c=ho-chi-minh,"Đồ ăn ko nhiều lém , hải sản có cái tươi cái ko, quầy chế biến ko có nướng chỉ có xào và luộc , thịt bò dai ơi là dai , theo mình thấy đx nhất là cá hồi , cái hào phô mai thì hào hk đx tươi lớp trên là pomai lớp dưới là khoai tây"
Hệ Thống WMC Group,https://www.foody.vn/thuong-hieu/wmc-group?c=ho-chi-minh,Không gian ấm lại đẹp nửa....đi bủi tối thì khỏi chê lun. Đc ngắm cảnh đêm.tuyệt
Hệ Thống WMC Group,https://www.foody.vn/thuong-hieu/wmc-group?c=ho-chi-minh,"Buffet ở đây có lẽ là giá rẻ nhất trong hệ thống các khách sạn 5 sao ở TPHCM nhưng chất lượng thì không cần bàn đến. Buffet ở đây là sự kết hợp hài hòa giữa ẩm thực Á và Âu. Lần nào về cũng ăn no căng cứng bụng  - Quầy đồ xào tươi sống: từ rau xanh mơn mởn đến các loại thịt tươi bạn chọn để vô đĩa sau đó bạn đưa cho đầu bếp xào tại chỗ với dầu hào và gia vị, ăn vô nóng sốt cực kì ngon. - Quầy sushi tươi sống với tầm hơn 10 loại, từ sashimi đến cơm nắm, cá và mực tươi và ko hề tanh. - Quầy đồ ăn Trung Hoa với xá xíu, vịt quay, cơm gà Hải Nam, xá xíu đặc biệt ngon và thơm, không nơi nào có. Ẩm thực Trung Hoa ở đây tuy không nhiều món lắm nhưng tất cả đều chất lượng. - Quầy pasta với 6 loại mì và 6 loại sốt tương ứng tùy chọn và được đầu bếp làm tại chỗ, có bột phô mai, olive để rắc lên. - Ốc và hải sản thì trên 12 loại :)) chọn tha hồ rồi sau đó nhờ đầu bếp chế biến tùy ý Và cuối cùng là quầy tráng miệng với cơ man các loại cheesecake: brownie, red velvet, black forest!!"
Cơm Tấm Ba Ghiền Không Chi Nhánh - 84 Đặng Văn Ngữ,https://www.foody.vn/ho-chi-minh/com-tam-ba-ghien-khong-chi-nhanh-84-dang-van-ngu,Miếng sườn to quá là khô cứng! Nhân viên phục vụ chửi bới khách hàng ghê quá! Một trải nghiệm quá tệ ở cơm Tấm 3 Ghiền
Cơm Tấm Ba Ghiền Không Chi Nhánh - 84 Đặng Văn Ngữ,https://www.foody.vn/ho-chi-minh/com-tam-ba-ghien-khong-chi-nhanh-84-dang-van-ngu,Qua dờ nướng miếng sường cháy đen thui ăn 3 đĩa cơm uổng cả tiền***mới dến đây ăn ăn sường liên tưởng đến chết cháy thây gớm
Cơm Tấm Ba Ghiền Không Chi Nhánh - 84 Đặng Văn Ngữ,https://www.foody.vn/ho-chi-minh/com-tam-ba-ghien-khong-chi-nhanh-84-dang-van-ngu,Hình ảnh feedback hk đúng  rõ ràng 1 đĩa sườn 76k cơm còn ít hơn thế nhìu  cảm nhận mình thấy hk đáng bỏ số tiền như v mĩnh nghĩ khoảng 45 - 50k là qá đẹp
Cơm Tấm Ba Ghiền Không Chi Nhánh - 84 Đặng Văn Ngữ,https://www.foody.vn/ho-chi-minh/com-tam-ba-ghien-khong-chi-nhanh-84-dang-van-ngu,"Món ăn ngon, rất tuyệt vời, phù hợp với mọi người"
Cơm Tấm Ba Ghiền Không Chi Nhánh - 84 Đặng Văn Ngữ,https://www.foody.vn/ho-chi-minh/com-tam-ba-ghien-khong-chi-nhanh-84-dang-van-ngu,Ngon lắm
