Video ID,Author,Comment,Likes,Published At
Et-fIK4mvtU,@quytaiao8272,Bộ đôi BLV này nhớ quá,0,2026-04-13T05:03:51Z
Et-fIK4mvtU,@user-sp5kr8cm3s,Lên Mạng thấy fan Arsenal chửi Chelsea nhiều qía😅😅😅 chắc ae cùng Thành Luân Đôn cổ Vũ cho nhau😅😅,0,2026-04-13T05:01:29Z
Et-fIK4mvtU,@TôiTênĐenKhôngNguyễnBồĐàoNha1,Haaland Lại Tịt Ngòi 😂.Bao Giờ Nổ Súng,0,2026-04-13T05:00:11Z
Et-fIK4mvtU,@chanjackie2462,O'Relly dạo này phong độ tốt rất có duyên ghi bàn vào đội bóng lớn,12,2026-04-13T04:57:12Z
Et-fIK4mvtU,@Tuananh-o8j5f,Phấn đái ra quần rồi,0,2026-04-13T04:55:32Z
Et-fIK4mvtU,@SaySồng-g1d,Ra video muộn quá,0,2026-04-13T04:55:13Z
Et-fIK4mvtU,@Phan_gibao,t fan trung lập nhma ko thích pháo vô địch,0,2026-04-13T04:52:32Z
Et-fIK4mvtU,@NimoShorts-edit,Halland tàng hình,0,2026-04-13T04:52:18Z
Et-fIK4mvtU,@phucvu4289,Mấy  fan MU vào cổ vũ đội bóng cùng thành phố vô địch để troll anh Phú Thảo chứ nhỉ 🤣🤣🤣,0,2026-04-13T04:50:16Z
Et-fIK4mvtU,@HaiHoang-rv8cf,Chè bảo bất kỳ đội nào vô địch cũng dk trừ pháo và mu,0,2026-04-13T04:47:55Z
Et-fIK4mvtU,@Beck-u6y,đầu mùa ai ss rice vs caicedo v?,0,2026-04-13T04:43:15Z
Et-fIK4mvtU,@mymytv4766,Thôi cố gắng thôi chelsea ơi ❤ mãi mãi 1 tình yêu và niềm tin,1,2026-04-13T04:40:35Z
Et-fIK4mvtU,@huyhuynhthai131,"Tính ra đội hình CRY bị xẻ thịt hết, hèn chi giờ nát tươm",0,2026-04-13T04:35:51Z
Et-fIK4mvtU,@SOTM-boyog,7:47 chiếc meme đang dậy sóng mxh :)),1,2026-04-13T04:34:59Z
Et-fIK4mvtU,@hoangminhapc2664,Mang phấn tới đây,0,2026-04-13T04:31:18Z
Et-fIK4mvtU,@thanhnguyenchi7882,"Ae có nhớ lần cuối Savinho ghi bàn là khi nào ko á? Còn nữa, Đinh Thanh Bình của VN nữa? Ae cho mình thông tin nhé!",0,2026-04-13T04:28:54Z
Et-fIK4mvtU,@Au88.Diy_Thắng_Lớn,man city đẳng cấp vlin đá bàn nào đẹp mắt bàn đấy xem mà phê,0,2026-04-13T04:28:31Z
Et-fIK4mvtU,@Au88.diy-Chơilàkhóbỏ,Thở oxy gấp để chạy về đích 🤣,0,2026-04-13T04:27:04Z
Et-fIK4mvtU,@daohoanganh1985,Đúng kịch bản rồi. Cđv chel còn tu bình nước ars kìa :)),0,2026-04-13T04:22:03Z
Et-fIK4mvtU,@duyvu6290,Nunes người Tây Ban Nha hồi nào vậy MC,0,2026-04-13T04:21:51Z
Et-fIK4mvtU,@QuocKietNguyen-uu2zk,Ars hay hụt cuối mùa 1 phần do lực lượng k dày bằng Mc. Nhìn hàng dự bị Mc thấy khác bọt r. Savinho Ma mút. Rai nơ ake dias các thứ các thứ. Nhìn sang Ars khi bế tắc chả biết tung ai vào,0,2026-04-13T04:21:44Z
Et-fIK4mvtU,@huyho5754,trận thua mà fan chè ko quan tâm nhất😂😂,0,2026-04-13T04:21:32Z
Et-fIK4mvtU,@Krisjung111,Mấy anh da đen cua tôt voi chel nvu deo chiu dc,0,2026-04-13T04:17:28Z
Et-fIK4mvtU,@HàHợp-j2f,Hlv amorim cải trang hlv chè xanh rồi 😂,0,2026-04-13T04:17:00Z
Et-fIK4mvtU,@NamBạchhà-w4e,tuần tới mà Pháo thua nữa thì coi như lại về nhì,0,2026-04-13T04:15:55Z
Et-fIK4mvtU,@Gió-TFT,3 anh london❌ 3 thần đằng ✅,3,2026-04-13T04:15:40Z
Et-fIK4mvtU,@VinhToan1704,anh phú nhả epl để tập trung lấy cái cup c1 đầu tiên thôi nhé,0,2026-04-13T04:14:57Z
Et-fIK4mvtU,@Hiepnd82,"Hậu vệ hời hợt ghê, các bàn thua thì kèm người như quần què",0,2026-04-13T04:12:37Z
Et-fIK4mvtU,@GiangPham-ni1hf,Nhìn Neto đá vị trí đó khác bọt hẳn so với Garnacho,0,2026-04-13T04:12:18Z
Et-fIK4mvtU,@duysuper9108,MC phiên bản cuối mùa vẫn là cái gì đó... chạy băng băng về đích,21,2026-04-13T04:08:53Z
Et-fIK4mvtU,@HuydangNguyen-l9y,Donnaruma bắt hay điên,0,2026-04-13T04:07:06Z
Et-fIK4mvtU,@NguyenNam-f2s4y,Trận sau làm thịt phấn đào nữa là thở bằng máy :D,0,2026-04-13T04:06:18Z
Et-fIK4mvtU,@VietDq-0207KT,"mong rằng năm nay Mancity lại vô địch EPL , mặc dù tui fan Manu 😂😂",0,2026-04-13T04:01:24Z
Et-fIK4mvtU,@VietDq-0207KT,"mong rằng năm nay Mancity lại vô địch EPL , mặc dù tui fan Manu 😂😂",0,2026-04-13T04:00:56Z
Et-fIK4mvtU,@atle973,1 cđv trên khán đài thì trêu Arsenal😂😂😂,0,2026-04-13T03:59:28Z
Et-fIK4mvtU,@HhHh-d7f8j,Fan MC ĐIỂM DAAAAAAAANH NÀO 🎉🎉🎉🎉😊,0,2026-04-13T03:58:18Z
Et-fIK4mvtU,@Duy30T,"A e Mu bọn tôi giờ đá chill chill vào top mùa sau có suất C1 là vui rồi 😂 giờ nhờ mấy a e khác dí thằng phấn đào cho nó về nhì thêm năm nay nữa là đẹp , chúc a e Mc năm nay sẽ vô địch nhé",0,2026-04-13T03:58:03Z
Et-fIK4mvtU,@tanphathuynh3209,7:49,0,2026-04-13T03:55:06Z
Et-fIK4mvtU,@tamphamminh8682,MC mặc bộ đồ dạ quang ghê nhỉ hjhj😅😂,0,2026-04-13T03:51:11Z
Et-fIK4mvtU,@TàiTrương-l5e,Chồn lè mùa sao không có c2 để uống 😙😙,0,2026-04-13T03:51:09Z
Et-fIK4mvtU,@rsoei,cho thằng phấn hết gáy,0,2026-04-13T03:45:15Z
Et-fIK4mvtU,@nguyenvannhan2403,Má lên video 8h vãi dai,0,2026-04-13T03:44:48Z
Et-fIK4mvtU,@Mdz07,Mc mà thắng ars trận 19/4 rồi win thêm trận nữa thì đúng kịch bản luôn @.@,0,2026-04-13T03:44:32Z
Et-fIK4mvtU,@WhisperingPianoMelodies68,Man City don’t just play football… they control the whole game 😮‍💨🔥,2,2026-04-13T03:43:09Z
Et-fIK4mvtU,@bacmadridista2587,7:47 khon nan vo cung,0,2026-04-13T03:39:26Z
Et-fIK4mvtU,@longhuynhthanh4962,hay,0,2026-04-13T03:38:33Z
Et-fIK4mvtU,@minhhuynhvan3030,Cty ôm nhẹ ăn 3🤣🤣,0,2026-04-13T03:37:29Z
Et-fIK4mvtU,@lylac-fu47,Cuối mùa mà vô địch thì pháo lại cay đỏ đít 😂,0,2026-04-13T03:35:08Z
Et-fIK4mvtU,@phamphuoc9095,thôi thấy mẹ rồi PHÁO ƠI,0,2026-04-13T03:34:24Z
Et-fIK4mvtU,@TínhLêlợi-v7m,Mặt BLV che xanh nói từ đầu rồi BT qlv gì toàn thua k,0,2026-04-13T03:34:05Z
Et-fIK4mvtU,@TínhLêlợi-v7m,Đá do thì thua cho cơ hội gì BLV BT nói k,0,2026-04-13T03:31:00Z
Et-fIK4mvtU,@CitizenVn-tuan,9:11  Khusanov đánh vào đít của Donnarumma kìa🤣🤣🤣,6,2026-04-13T03:28:44Z
Et-fIK4mvtU,@elnino5894,Chelsea nên mời lại J.Mourinho,0,2026-04-13T03:28:34Z
Et-fIK4mvtU,@giahuy9011,Còn 1 trận chưa đá và 1 trận gặp nhau.hệ số kém nhau 3 bàn Arsenal khả năng lại tèo,0,2026-04-13T03:28:25Z
Et-fIK4mvtU,@QuyĐặng-j9t,Tôi fan Liverpool nhưng muốn MC vô địch,0,2026-04-13T03:28:23Z
Et-fIK4mvtU,@NguyenDung-jw2fc,Fan Phấn Đào đâu hết rồi ạ. Cho tôi thấy những cánh chym của các bạn nàoooooooooo,0,2026-04-13T03:27:20Z
Et-fIK4mvtU,@hieuduong8923,Đợi shop ra hơi lâu đó,0,2026-04-13T03:27:05Z
Et-fIK4mvtU,@Fighting90min_Plus,Nhiều fan Chelsea rất muốn đội nhà thua MC vì Arsenal? Hiểm thật sự 😅,0,2026-04-13T03:25:59Z
Et-fIK4mvtU,@Johnny_Infinite,MC nói sao làm vậy quá uy tín,1,2026-04-13T03:25:18Z
Et-fIK4mvtU,@quanfreefire8370,Hàng thủ mc bây giờ chả khác j pep đang tiến hoá thành tiền đạo đâu 😂 fan mc theo dõi lâu sẽ nhận ra rằng orely lúc nào cũng nã mấy quả gần 80% chính xác rồi,0,2026-04-13T03:22:19Z
Et-fIK4mvtU,@thuonghoaiphan8745,"Xem hết h1 rồi nằm ngủ, sáng ra ai dè 😂😂😂😂",0,2026-04-13T03:21:53Z
Et-fIK4mvtU,@HưngNguyễn-g2s5y,Chè xanh giờ cho cu lé lên đá tiền đạo rồi 😅😅,0,2026-04-13T03:21:28Z
Et-fIK4mvtU,@thaivu1306,Th chè óc vcc cố gở 1 bàn danh dự cũng không xong đá thua 3 không mà hôm qua coi tưởng nó đang ăn ngta ko quá tr nguuzzlozzz,0,2026-04-13T03:17:01Z
Et-fIK4mvtU,@Phuonguyen2057,"Quá hay, chúc mừng MC !💙",0,2026-04-13T03:12:21Z
Et-fIK4mvtU,@thaixiuvlog4178,MC vô địch là cái chắc đẳng cấp là phải vậy,1,2026-04-13T03:11:32Z
Et-fIK4mvtU,@ucnhan334,Chia buồn với ae nhà pháo😂😂😂,0,2026-04-13T03:11:08Z
Et-fIK4mvtU,@ThucNguyenBongDa,Đêm qua fan Ars có ngủ ngon ko 😅,0,2026-04-13T03:11:04Z
Et-fIK4mvtU,@hungp2308,Phú ngao đang sợ,0,2026-04-13T03:11:03Z
Et-fIK4mvtU,@tranthanhhoa5838,"tôi biết chelsea muốn làm một điều gì đó, nhưng tôi không thể chứng minh",0,2026-04-13T03:07:59Z
4iLLPcq310I,@thanhvu-ku7ej,Ăn bám TB à,0,2026-05-06T09:20:50Z
4iLLPcq310I,@LinhKhanh-u3m2s,Hư😊,0,2026-05-06T04:59:06Z
4iLLPcq310I,@cunguyenvan4448,TTCP NHẬT & VIỆT làm việc hết mình vì sự phát triển phồn vinh của mỗi nước và hai nước trên nền tảng bền vững và cởi mở . Thật tuyệt vời ! ❤❤❤❤❤,1,2026-05-06T01:41:19Z
4iLLPcq310I,@はんなり-y1b,🇯🇵🇻🇳同じ未来に向かって強力しましょう。,2,2026-05-05T08:17:28Z
4iLLPcq310I,@sasss2406,Cam on chuong trinh  ❤,1,2026-05-05T02:31:30Z
4iLLPcq310I,@ThiênLongĐức-e3w,❤❤❤,2,2026-05-04T19:26:48Z
4iLLPcq310I,@naitruong9969,Nhật bản quá tuyệt vời.Nhìn bà Thủ tướng phát biểu thái độ niềm nở luôn nở nụ cười thân thiện.,8,2026-05-04T15:46:13Z
4iLLPcq310I,@CongtuPham-s2d,❤❤❤❤❤,1,2026-05-04T15:28:51Z
4iLLPcq310I,@phamtruoc8177,❤❤❤❤❤,0,2026-05-04T09:05:22Z
4iLLPcq310I,@bangnguyenngoc-l3y,Chúc tình hữu nghị chiến lược toàn diện Việt - Nhật  ngày một nồng ấm và cùng phát triển!,8,2026-05-04T05:42:58Z
4iLLPcq310I,@InMay05,Nhìn chị thảo mai vãi,0,2026-05-03T14:28:52Z
4iLLPcq310I,@G-A-P.-o9d,nhật ko mời ta qua nhật xin ăn thì ta chủ động mời nhật qua ta để ta có cơ hội đươc xin ăn,1,2026-05-03T09:34:50Z
4iLLPcq310I,@daynaupho,"Tâm trạng TT Nhật rất vui vẻ, thân thiện!",19,2026-05-03T09:03:31Z
4iLLPcq310I,@daynaupho,Yêu Nhật Bản🎉🎉🎉❤❤❤,8,2026-05-03T09:02:44Z
4iLLPcq310I,@Huong-b1e,"Thu Tuong Lê Minh Hung Noi Thi Gioi,Phat Biêu Co Sach Vo Rât Hay,Nhu Vit Công Luôn Luôn Öm-Dit TBT tâp bân qùân Made In China Nè OK 100%",1,2026-05-03T08:13:22Z
4iLLPcq310I,@_Xezio_,Nội dung phát biểu thể hiện đẳng cấp người nói👍,4,2026-05-03T08:08:48Z
4iLLPcq310I,@HuongLe-by6zi,Bà Thủ tướng rất vui vẽ cởi mỡ và thân thiện,7,2026-05-03T06:08:12Z
4iLLPcq310I,@yuefangpei,TT từng du học thạc sĩ quản lý công tại Nhật nên cũng có thể nói là gặp những người bạn cũ 😊,2,2026-05-03T05:34:47Z
4iLLPcq310I,@TùngCao-u4r,Bà ấy dễ thương quá,9,2026-05-03T05:34:28Z
4iLLPcq310I,@TùngCao-u4r,Tại sao không để cho khách phát biểu trước ta,0,2026-05-03T05:33:05Z
4iLLPcq310I,@こうてつのれきし,Ông Hưng hình như biết nói Tiếng Nhật vì từng là du học sinh Nhật Bản.,1,2026-05-03T05:08:13Z
4iLLPcq310I,@vinhnguyen371,"Nhìn bà thủ tướng Nhật Bản,phát biểu xong rồi xuống và quay lại cuối đầu xuống chào lá cờ tổ quốc là biết nền giáo dục của Nhật Bản (quá hay)",17,2026-05-03T04:09:12Z
4iLLPcq310I,@quoclapmmo,"Bài diễn văn của thủ tướng Hưng hay, ngắn gọn, chuẩn.!",5,2026-05-03T04:07:33Z
4iLLPcq310I,@HuyenTrangMonk,"Nhìn bạn Hưng cắm mặt vô đọc như những đời trước, chắc cũng chẳng hy vọng gì.",2,2026-05-03T03:41:25Z
4iLLPcq310I,@nhatang3bla101,Ba thu tuong nhìn mặt xấu quá nhỉ,0,2026-05-03T03:30:11Z
4iLLPcq310I,@Kzvn123,Lí do ko dịch đoạn Thăng Long rồng bay là gì nhỉ ?!,1,2026-05-03T03:17:59Z
4iLLPcq310I,@giangdang7393,Xin chào - Konichiwa ... thủ tướng đã từng du học Nhật Bản,3,2026-05-03T01:57:11Z
4iLLPcq310I,@HaMinhstudio,hay,3,2026-05-03T01:43:21Z
4iLLPcq310I,@武氏玉珠-w2z,👍❤️🇻🇳🇯🇵❤️👍,2,2026-05-03T01:32:01Z
4iLLPcq310I,@robertqbt7306,"Ngài nữ Thủ tướng quả thật có phong phạm của ""người bán hàng vĩ đại""",10,2026-05-03T01:23:34Z
4iLLPcq310I,@ngocle6806,"Đọc cầm giấy a4, ai củng đọc được.",1,2026-05-03T01:21:11Z
4iLLPcq310I,@Thinhkk0,Vậy là đâu có gì đột phá😊,2,2026-05-03T00:59:49Z
4iLLPcq310I,@dogonhungthe,"gần như không có tài nguyên dầu thô mà ""thu xếp nguồn cung dầu thô...."" nể thật",6,2026-05-03T00:38:05Z
4iLLPcq310I,@longcuongbui8285,Ông Tộ Rừng k giành ông Hưng để tiếp bà Thủ tướng Nhật sao kkk,2,2026-05-03T00:35:51Z
4iLLPcq310I,@TrầnChương-x3f,Bình luận là phải trung thực đừng nuốt trữ  thiếu trung thực,9,2026-05-03T00:21:15Z
4iLLPcq310I,@AnhNguyen-vc7lv,Dịch thiếu khi bà Thủ tướng nói về Thăng Long????,5,2026-05-03T00:04:03Z
4iLLPcq310I,@tankhac4104,"Vãi ""gặp gỡ báo chí chung"".",0,2026-05-02T23:18:21Z
4iLLPcq310I,@alocltd4447,Thanks!,1,2026-05-02T22:39:47Z
4iLLPcq310I,@thaolucxuan5243,"Nhìn bà TT Takaichi đứng trêb bục phát biểu với gương mặt rất đáng yêu, không gục mặt nhiều xuống bục để đọc lời viết sẵn.",11,2026-05-02T22:25:39Z
4iLLPcq310I,@ChungLe-e3u,Bà này hôm trước ôm ông chỉnh bà nảy  cười tip mắt bà này ham trai lắm nè😢😢,0,2026-05-02T22:04:39Z
4iLLPcq310I,@hoangngochieu6171,Giàu thô thiển.,0,2026-05-02T21:30:54Z
4iLLPcq310I,@thanglonghanoi5340,1300 năm? Oà…,2,2026-05-02T21:30:27Z
4iLLPcq310I,@huucuongnguyen8862,Bà thủ tướng vui vẻ + lịch sự + thân thiện quá…🌺❤️,32,2026-05-02T21:29:30Z
4iLLPcq310I,@hoangngochieu6171,Ka?,0,2026-05-02T21:25:16Z
4iLLPcq310I,@huucuongnguyen8862,Tôi thích cách ngoại giao của bà thủ tướng Nhật Bản 🌺❤️,24,2026-05-02T21:25:02Z
4iLLPcq310I,@hoangngochieu6171,7:49. Hạ thấp như vậy là đủ dùng. An toàn cho đối tác rồi. Cám ơn takaiichi...da.,1,2026-05-02T21:22:18Z
4iLLPcq310I,@hoangngochieu6171,"6:48 (Cám ơn fbnc, bnc, và tbs news. 6.8.48 (8) thật ấn tượng đôi mắt, cái mũi đáng yêu.) Ê. Con dê...",0,2026-05-02T21:20:00Z
4iLLPcq310I,@ViễnĐinhMinh,Kết nối 2 nền kinh tế,5,2026-05-02T20:33:15Z
4iLLPcq310I,@ToanBui-v2p,Ý ông này là nữ thủ tướng thì dễ làm việc hơn nam thủ tướng.,1,2026-05-02T20:15:12Z
4iLLPcq310I,@NhanDoan-m6g6h,Ko nhờ Nhật Bản đầu tư viện trợ tới giờ còn ăn cháo,7,2026-05-02T19:26:16Z
4iLLPcq310I,@ThfjfjTjrj,Ngoài giao cây tre.chinh là vô thường.tranh giác một pháp môn định cao không phải ai cũng làm được.rat từ hao❤,2,2026-05-02T17:19:42Z
4iLLPcq310I,@giahuyhoang1867,"Nói thật bà tt nhật bản rất hiền, khi bà tới sân bay không có thậm chí 1 người nào thuộc bộ chính trị ra tiếp đón mà bà vẫn vui vẻ",17,2026-05-02T17:04:08Z
4iLLPcq310I,@manhhung8259,Tân Thủ tướng LM Hưng rất tự tin.,15,2026-05-02T16:51:51Z
4iLLPcq310I,@thaptulang7935,"Bên làm nô, bên làm chủ nô. Bên bỏ tiền đầu tư, bên bỏ sức lao động. Nội dung chỉ có vậy cần gì phải xem hết.",6,2026-05-02T16:32:37Z
4iLLPcq310I,@LANNguyen-lr7cr,"- Gia, Tăng XUẤT KHẪU LAO NÔ tới NHẬT !",4,2026-05-02T16:20:26Z
4iLLPcq310I,@LANNguyen-lr7cr,- 13 thế kỹ = 1.300 NĂM ???,1,2026-05-02T16:17:52Z
4iLLPcq310I,@fact0132,Phong cách nói chuyện của bà TT khác hẳn,20,2026-05-02T16:05:25Z
4iLLPcq310I,@hoangngochieu6171,Yasuminasai ne.,1,2026-05-02T16:00:04Z
4iLLPcq310I,@vanmannguyen7131,thanks,1,2026-05-02T15:41:21Z
4iLLPcq310I,@NamLê-p2w,Báo cáo ngài thủ tướng Dùng từ quốc tế là đứng thứ 4. Ko phải đứng thứ tư ạ.,1,2026-05-02T15:41:13Z
wg4U8yygJBQ,@NguyenTuan-lf1gk,"bớt tự mãn đi, còn rất nhiều việc phải làm 🥵🥵🥵",0,2026-05-10T08:31:15Z
wg4U8yygJBQ,@NgoanDovan-v4i,Giọng đọc Chuẩn Chỉnh này là của Tú Trinh tôi yêu giọng đọc này của bạn,1,2026-05-04T11:38:17Z
wg4U8yygJBQ,@betran8097,Sau khi nhà đầu tư rút tiền lời đem về nước thìn nền kinh tế GDP còn lại bao nhiêu?,0,2026-05-02T21:43:49Z
wg4U8yygJBQ,@AnhAnh-tp8do,mõm lại đặt bánh vẽ r,0,2026-05-02T17:01:57Z
wg4U8yygJBQ,@vansonnghiem743,"Tăng trưởng GDP đến từ FDI, đầu tư công là chính, GDP đầu người vẫn thua xa Thái Lan",1,2026-04-30T14:44:35Z
wg4U8yygJBQ,@lemanh5823,Bài viết rất khách quan.,1,2026-04-30T02:59:45Z
wg4U8yygJBQ,@KhoaNguyen-tl8li,"Cứ nổ to...Dân đói bỏ Mẹ ra , người về hưu thì lương không đủ sống  , người lao động thì lương thấp...",0,2026-04-29T23:01:22Z
wg4U8yygJBQ,@hvmlovecomayforever,v,0,2026-04-27T12:03:45Z
wg4U8yygJBQ,@ThắngLê-y7u,Hão,0,2026-04-23T03:29:24Z
wg4U8yygJBQ,@HuệPhạm-k8l,ok,0,2026-04-21T23:45:07Z
wg4U8yygJBQ,@tien-b6r7f,❤,0,2026-04-21T08:52:05Z
wg4U8yygJBQ,@tien-b6r7f,❤❤❤,0,2026-04-21T08:49:07Z
wg4U8yygJBQ,@tiendungnguyen1907,Kênh phân tích rất hay,2,2026-04-18T03:12:34Z
wg4U8yygJBQ,@HoaLê-l2t,Gao thua ca pe thua thuy san thua  chinh tri on dinh con nguoi thong minh❤  thien nhien uu dai  o giau la la❤,0,2026-04-15T11:24:58Z
wg4U8yygJBQ,@trongthuydo2881,Lá cờ lau lol rát lắm đỗ dũng à,0,2026-04-15T08:59:01Z
wg4U8yygJBQ,@nhunghoang478,Đã vượt đâu mà nổ,0,2026-04-10T09:26:03Z
wg4U8yygJBQ,@NowhereMan-c8m,"chiếc xe jeep đó thật ra là xe UAZ (Uoát) của Liên Xô 🤣 Người Mỹ nhưng ko nhận ra kiểu dáng , thậm chí là logo.",0,2026-04-09T10:53:40Z
wg4U8yygJBQ,@thaingocle1505,Nếu giả dụ người dân khai đúng thu nhập có khi GDP còn cao hơn thống kê nữa nhỉ?,3,2026-04-02T19:52:25Z
wg4U8yygJBQ,@tuanphananh8948,Vẫn là công xưởng bấp bênh không có gì đột phá và bền vững 😂,0,2026-03-26T07:00:10Z
wg4U8yygJBQ,@D-DAY-kj1wz,Ôg này chắc cộg sản cài vào kkk,0,2026-03-23T12:33:46Z
wg4U8yygJBQ,@khanhhuyentran9431,Báo đài nước nào? Sao ko nói rõ ?,0,2026-03-20T15:12:58Z
wg4U8yygJBQ,@Knotfest1990,เราอยากบอกว่าเราไม่ได้ซีเรียสกับเรื่องนี้เลย  ถ้าเวียดนามจะแซงหน้าก็ยินดีด้วย ไม่ได้อิจฉาอะไรเลย เรากับยินดีกับคุณด้วยซ้ำ,125,2026-03-19T11:24:50Z
wg4U8yygJBQ,@MinhĐứcDương-z4p,"Vui,phấn khởi, tự hào nhưng hãy khiêm tốn và nỗ lực hơn nữa.",7,2026-03-17T10:53:16Z
wg4U8yygJBQ,@thanhhieuphan8084,TINH TỨC TÍCH CỰC - NĂNG LƯỢNG TÍCH CỰC --> SUY NGHĨ TÍCH CỰC,0,2026-03-13T04:27:21Z
wg4U8yygJBQ,@Nguyenhoahiep.1975,"Ngay bây giờ thì CP giàu ,dân thì phá sản ,thất nghiệp ,  tê liệt đời sống xã hội mọi nghành nghề rồi vậy🙏",0,2026-03-11T11:52:43Z
wg4U8yygJBQ,@ToànTrần-q8i7t,"Tư do tự lực tự cường biết học hỏi và ngoại giao tốt được nhiều người quan tâm vậy thôi, không đi kiếm chuyện không đáng",2,2026-03-08T13:22:27Z
wg4U8yygJBQ,@AnThaiHo-u9s,Mình thích giọng thuyết minh của cô này không phải là giọng hay mà có cảm giác rất là khách quan,1,2026-03-03T04:27:06Z
wg4U8yygJBQ,@SteveNguyenbn,Tuyệt vời,0,2026-03-01T10:47:22Z
wg4U8yygJBQ,@ChucNguyen-e1q,Cảm ơn Tú Trinh giọng đọc rất hay,1,2026-02-26T13:48:04Z
wg4U8yygJBQ,@baochautranminh6498,Toàn lao khoét,0,2026-02-25T04:36:50Z
wg4U8yygJBQ,@ThưNguyễn-g8m4b,Nguồn FDI khối ngoại chiếm 1/5 GDP,0,2026-02-23T05:07:24Z
wg4U8yygJBQ,@tinnam9443,Tôi yêu giọng nói này ...,3,2026-02-22T12:30:30Z
wg4U8yygJBQ,@tinnam9443,❤🎉,0,2026-02-22T12:24:57Z
wg4U8yygJBQ,@ThamMs-t7v,Cam ơn ban 3:20,0,2026-02-21T12:36:39Z
wg4U8yygJBQ,@HiệuPhạm-f5h1v,Những năm 1980 là thời kỳ cục kỳ khó khăn mà mình đã trải qua cộng với chiến tranh bảo vệ biên giới,43,2026-02-20T13:54:51Z
wg4U8yygJBQ,@HongTran-sp8pp,Thu nhập = 1/3 thu nhập t.b thế giới mà bơm thổi thành kỳ tích -* ko thấy nhục ah,1,2026-02-19T12:10:52Z
wg4U8yygJBQ,@ViemTieu-jt9yb,Kinh tế đếm từng ngày sụp đổ mà bày đặt đi chê bai Thái Lan.,1,2026-02-18T15:12:20Z
wg4U8yygJBQ,@共產主義狗,vượt thái lan 😂😂😂,0,2026-02-17T14:32:01Z
wg4U8yygJBQ,@MinhNguyen-j8c3o,Đi Quảng Ninh vịnh Hạ Long 1 chuyến đi ăn,1,2026-02-17T13:22:51Z
wg4U8yygJBQ,@MinhNguyen-j8c3o,Đi Phú Quốc chơi 1 chuyến đi anh Thiên ơi,2,2026-02-17T13:21:57Z
wg4U8yygJBQ,@Thinh-zg6eu,"Thực tế tăng trưởng trên bàn giấy thôi, nhìn tình hình thương mại hiện tại đi , tiểu thương và doanh nghiệp dần rút lui khỏi thị trường",1,2026-02-17T08:04:47Z
wg4U8yygJBQ,@chínhvănnguyễn-w9q,"Theo đuổi kinh tế kế hoạch hóa không thị trường thì bây giờ tệ hơn Bắc Hàn, Cu Ba và Venezuela",1,2026-02-17T03:13:19Z
wg4U8yygJBQ,@huulamnguyen1458,Tăng trưởng kinh tế ai cũng muốn nhưng hậu quả môi trường sao cho tốt mới là chính,2,2026-02-17T01:03:36Z
wg4U8yygJBQ,@baonguyenuc2383,"ok, lâu lâu mới có kênh có tiếng nói đúng sự thật và trung lập ntn",7,2026-02-16T11:14:03Z
wg4U8yygJBQ,@thuydinhcong374,"Rất phấn khởi, mặc dù cũng còn rất nhiều khó khăn.",37,2026-02-16T09:57:38Z
wg4U8yygJBQ,@lethuy5186,Tuyệt vời,3,2026-02-16T04:38:52Z
wg4U8yygJBQ,@ivanhieu5153,Bài phân tích hay nhỉ khá chuẩn đó chứ số liệu và dẫn chứng đầy đủ,8,2026-02-15T19:37:03Z
wg4U8yygJBQ,@thanhtran-sr1eq,😀🐧🥰👍,1,2026-02-15T13:57:20Z
wg4U8yygJBQ,@MrQuocngocly,GDP đầu người còn thấp hơn Thái nhiều.,2,2026-02-15T13:05:34Z
wg4U8yygJBQ,@trieupham3098,Giọng  đọc  nghe hoài k chán  cảm ơn  cháu,6,2026-02-15T03:13:56Z
wg4U8yygJBQ,@quocnghitran6331,😂😂😂,1,2026-02-15T00:28:01Z
wg4U8yygJBQ,@lamsung9100,"Nói luyên thuyên kinh tế suy thoái dân thất nghiệp ,giá cả tăng,tiền mất giá,cuộc sống người dân lao đao,luật siết cổ,tận thu chừng phạt giao thông,thuế năm nay lo còn tết nữa",0,2026-02-14T23:13:29Z
wg4U8yygJBQ,@XuanBùi-x6r,Những mạnh thường quân phát cơm từ thiện thất nghiệp rồi,1,2026-02-14T08:18:29Z
wg4U8yygJBQ,@nhattam5365,,1,2026-02-14T05:44:44Z
wg4U8yygJBQ,@phanbui4924,Mả cha con nở,0,2026-02-14T03:25:07Z
wg4U8yygJBQ,@vanhaivo1630,GDP tăng chủ yêu do đầu tư công còn dân chưa được hưởng lợi phải 4 hay năm nữa người dân mới được hưởng lợi,7,2026-02-13T12:12:47Z
wg4U8yygJBQ,@thanhdo8457,Nổ cho đời bớt khổ...... He he he he he he b b b b b b b b b b b b b b b b b 🤣🤣🤣🤣🤣🤣🤣🤣,0,2026-02-13T08:12:05Z
wg4U8yygJBQ,@DangLuu-lc9nz,"Khen cho cố vào dân còn phải cầm nhà để kiếm chân đi làm ô xin bên Nhật, Hàn, Đài.",4,2026-02-12T23:43:29Z
wg4U8yygJBQ,@hieupham-yk5mp,Tụi bây lấy thông tin từ đâu ra vậy,1,2026-02-12T22:27:23Z
wg4U8yygJBQ,@NghiemTa-z6v,Ok,1,2026-02-12T22:21:37Z
